# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
   631 | 3B8EE0   3903200   +0.4652977
   632 | 3BA51E   3908894   +0.4659765
   633 | 3BBB59   3914585   +0.4666549
   634 | 3BD193   3920275   +0.4673332
   635 | 3BE7CA   3925962   +0.4680111
   636 | 3BFDFE   3931646   +0.4686887
   637 | 3C1431   3937329   +0.4693662
   638 | 3C2A61   3943009   +0.4700433
   639 | 3C408F   3948687   +0.4707202
   640 | 3C56BA   3954362   +0.4713967
   641 | 3C6CE3   3960035   +0.4720730
   642 | 3C830A   3965706   +0.4727490
   643 | 3C992E   3971374   +0.4734247
   644 | 3CAF50   3977040   +0.4741001
   645 | 3CC570   3982704   +0.4747753
   646 | 3CDB8E   3988366   +0.4754503
   647 | 3CF1A9   3994025   +0.4761249
   648 | 3D07C1   3999681   +0.4767991
   649 | 3D1DD8   4005336   +0.4774733
   650 | 3D33EC   4010988   +0.4781470
   651 | 3D49FD   4016637   +0.4788204
   652 | 3D600D   4022285   +0.4794937
   653 | 3D761A   4027930   +0.4801667
   654 | 3D8C24   4033572   +0.4808393
   655 | 3DA22C   4039212   +0.4815116
   656 | 3DB832   4044850   +0.4821837
   657 | 3DCE36   4050486   +0.4828556
   658 | 3DE437   4056119   +0.4835271
   659 | 3DFA35   4061749   +0.4841982
   660 | 3E1032   4067378   +0.4848692
   661 | 3E262B   4073003   +0.4855398
   662 | 3E3C23   4078627   +0.4862102
   663 | 3E5218   4084248   +0.4868803
   664 | 3E680B   4089867   +0.4875501
   665 | 3E7DFB   4095483   +0.4882196
   666 | 3E93E9   4101097   +0.4888889
   667 | 3EA9D4   4106708   +0.4895577
   668 | 3EBFBD   4112317   +0.4902264
   669 | 3ED5A4   4117924   +0.4908948
   670 | 3EEB88   4123528   +0.4915628
   671 | 3F016A   4129130   +0.4922307
   672 | 3F1749   4134729   +0.4928981
   673 | 3F2D26   4140326   +0.4935653
   674 | 3F4301   4145921   +0.4942323
   675 | 3F58D9   4151513   +0.4948989
   676 | 3F6EAE   4157102   +0.4955652
   677 | 3F8481   4162689   +0.4962312
   678 | 3F9A52   4168274   +0.4968970
   679 | 3FB020   4173856   +0.4975624
   680 | 3FC5EC   4179436   +0.4982276
   681 | 3FDBB5   4185013   +0.4988924
   682 | 3FF17C   4190588   +0.4995570
   683 | 400741   4196161   +0.5002214
   684 | 401D03   4201731   +0.5008854
   685 | 4032C2   4207298   +0.5015490
   686 | 40487F   4212863   +0.5022124
   687 | 405E3A   4218426   +0.5028756
   688 | 4073F2   4223986   +0.5035384
   689 | 4089A7   4229543   +0.5042008
   690 | 409F5A   4235098   +0.5048630
   691 | 40B50B   4240651   +0.5055250
   692 | 40CAB9   4246201   +0.5061866
   693 | 40E064   4251748   +0.5068479
   694 | 40F60D   4257293   +0.5075089
   695 | 410BB4   4262836   +0.5081697
   696 | 412158   4268376   +0.5088301
   697 | 4136FA   4273914   +0.5094903
   698 | 414C99   4279449   +0.5101501
   699 | 416235   4284981   +0.5108095
   700 | 4177CF   4290511   +0.5114688
   701 | 418D67   4296039   +0.5121278
   702 | 41A2FC   4301564   +0.5127864
   703 | 41B88E   4307086   +0.5134447
   704 | 41CE1E   4312606   +0.5141027
   705 | 41E3AB   4318123   +0.5147604
   706 | 41F936   4323638   +0.5154178
   707 | 420EBE   4329150   +0.5160749
   708 | 422444   4334660   +0.5167317
   709 | 4239C7   4340167   +0.5173882
   710 | 424F48   4345672   +0.5180445
   711 | 4264C6   4351174   +0.5187004
   712 | 427A41   4356673   +0.5193559
   713 | 428FBA   4362170   +0.5200112
   714 | 42A531   4367665   +0.5206662
   715 | 42BAA4   4373156   +0.5213208
   716 | 42D016   4378646   +0.5219753
   717 | 42E584   4384132   +0.5226293
   718 | 42FAF0   4389616   +0.5232830
   719 | 43105A   4395098   +0.5239365
   720 | 4325C1   4400577   +0.5245897
   721 | 433B25   4406053   +0.5252424
   722 | 435087   4411527   +0.5258950
   723 | 4365E6   4416998   +0.5265472
   724 | 437B42   4422466   +0.5271990
   725 | 43909C   4427932   +0.5278506
   726 | 43A5F4   4433396   +0.5285020
   727 | 43BB48   4438856   +0.5291529
   728 | 43D09A   4444314   +0.5298035
   729 | 43E5EA   4449770   +0.5304539
   730 | 43FB37   4455223   +0.5311040
   731 | 441081   4460673   +0.5317537
   732 | 4425C9   4466121   +0.5324031
   733 | 443B0E   4471566   +0.5330522
   734 | 445050   4477008   +0.5337009
   735 | 446590   4482448   +0.5343494
   736 | 447ACD   4487885   +0.5349976
   737 | 449007   4493319   +0.5356454
   738 | 44A53F   4498751   +0.5362929
   739 | 44BA74   4504180   +0.5369401
   740 | 44CFA7   4509607   +0.5375870
   741 | 44E4D7   4515031   +0.5382336
   742 | 44FA04   4520452   +0.5388799
   743 | 450F2E   4525870   +0.5395257
   744 | 452456   4531286   +0.5401714
   745 | 45397B   4536699   +0.5408167
   746 | 454E9E   4542110   +0.5414617
   747 | 4563BE   4547518   +0.5421064
   748 | 4578DB   4552923   +0.5427507
   749 | 458DF6   4558326   +0.5433948
   750 | 45A30D   4563725   +0.5440384
   751 | 45B823   4569123   +0.5446819
   752 | 45CD35   4574517   +0.5453249
   753 | 45E245   4579909   +0.5459677
   754 | 45F752   4585298   +0.5466101
   755 | 460C5C   4590684   +0.5472522
   756 | 462164   4596068   +0.5478940
   757 | 463669   4601449   +0.5485355
   758 | 464B6B   4606827   +0.5491766
   759 | 46606B   4612203   +0.5498174
   760 | 467568   4617576   +0.5504580
   761 | 468A62   4622946   +0.5510981
   762 | 469F59   4628313   +0.5517379
   763 | 46B44E   4633678   +0.5523775
   764 | 46C940   4639040   +0.5530167
   765 | 46DE2F   4644399   +0.5536555
   766 | 46F31C   4649756   +0.5542941
   767 | 470805   4655109   +0.5549322
   768 | 471CEC   4660460   +0.5555701
   769 | 4731D1   4665809   +0.5562078
   770 | 4746B2   4671154   +0.5568449
   771 | 475B91   4676497   +0.5574819
   772 | 47706D   4681837   +0.5581185
   773 | 478546   4687174   +0.5587547
   774 | 479A1D   4692509   +0.5593907
   775 | 47AEF1   4697841   +0.5600263
   776 | 47C3C2   4703170   +0.5606616
   777 | 47D890   4708496   +0.5612965
   778 | 47ED5B   4713819   +0.5619310
   779 | 480224   4719140   +0.5625653
   780 | 4816EA   4724458   +0.5631993
   781 | 482BAD   4729773   +0.5638329
   782 | 48406D   4735085   +0.5644661
   783 | 48552B   4740395   +0.5650991
   784 | 4869E6   4745702   +0.5657318
   785 | 487E9E   4751006   +0.5663640
   786 | 489353   4756307   +0.5669960
   787 | 48A805   4761605   +0.5676275
   788 | 48BCB5   4766901   +0.5682589
   789 | 48D162   4772194   +0.5688899
   790 | 48E60C   4777484   +0.5695205
   791 | 48FAB3   4782771   +0.5701507
   792 | 490F57   4788055   +0.5707806
   793 | 4923F9   4793337   +0.5714103
   794 | 493898   4798616   +0.5720396
   795 | 494D34   4803892   +0.5726686
   796 | 4961CD   4809165   +0.5732971
   797 | 497663   4814435   +0.5739254
   798 | 498AF6   4819702   +0.5745533
   799 | 499F87   4824967   +0.5751809
   800 | 49B415   4830229   +0.5758082
   801 | 49C8A0   4835488   +0.5764351
   802 | 49DD28   4840744   +0.5770617
   803 | 49F1AD   4845997   +0.5776879
   804 | 4A062F   4851247   +0.5783137
   805 | 4A1AAF   4856495   +0.5789393
   806 | 4A2F2B   4861739   +0.5795645
   807 | 4A43A5   4866981   +0.5801893
   808 | 4A581C   4872220   +0.5808139
   809 | 4A6C90   4877456   +0.5814381
   810 | 4A8101   4882689   +0.5820619
   811 | 4A9570   4887920   +0.5826855
   812 | 4AA9DB   4893147   +0.5833086
   813 | 4ABE44   4898372   +0.5839314
   814 | 4AD2A9   4903593   +0.5845538
   815 | 4AE70C   4908812   +0.5851760
   816 | 4AFB6C   4914028   +0.5857978
   817 | 4B0FC9   4919241   +0.5864192
   818 | 4B2423   4924451   +0.5870403
   819 | 4B387A   4929658   +0.5876610
   820 | 4B4CCF   4934863   +0.5882815
   821 | 4B6120   4940064   +0.5889015
   822 | 4B756F   4945263   +0.5895213
   823 | 4B89BA   4950458   +0.5901406
   824 | 4B9E03   4955651   +0.5907596
   825 | 4BB249   4960841   +0.5913783
   826 | 4BC68C   4966028   +0.5919967
   827 | 4BDACC   4971212   +0.5926147
   828 | 4BEF09   4976393   +0.5932323
   829 | 4C0343   4981571   +0.5938495
   830 | 4C177A   4986746   +0.5944664
   831 | 4C2BAE   4991918   +0.5950830
   832 | 4C3FDF   4997087   +0.5956992
   833 | 4C540E   5002254   +0.5963151
   834 | 4C6839   5007417   +0.5969306
   835 | 4C7C62   5012578   +0.5975459
   836 | 4C9087   5017735   +0.5981606
   837 | 4CA4AA   5022890   +0.5987751
   838 | 4CB8C9   5028041   +0.5993892
   839 | 4CCCE6   5033190   +0.6000030
   840 | 4CE100   5038336   +0.6006165
   841 | 4CF516   5043478   +0.6012294
   842 | 4D092A   5048618   +0.6018422
   843 | 4D1D3B   5053755   +0.6024545
   844 | 4D3149   5058889   +0.6030666
   845 | 4D4554   5064020   +0.6036782
   846 | 4D595B   5069147   +0.6042894
   847 | 4D6D60   5074272   +0.6049004
   848 | 4D8162   5079394   +0.6055110
   849 | 4D9561   5084513   +0.6061212
   850 | 4DA95D   5089629   +0.6067311
   851 | 4DBD56   5094742   +0.6073406
   852 | 4DD14C   5099852   +0.6079497
   853 | 4DE53F   5104959   +0.6085585
   854 | 4DF92F   5110063   +0.6091670
   855 | 4E0D1C   5115164   +0.6097751
   856 | 4E2105   5120261   +0.6103827
   857 | 4E34EC   5125356   +0.6109900
   858 | 4E48D0   5130448   +0.6115971
   859 | 4E5CB1   5135537   +0.6122037
   860 | 4E708F   5140623   +0.6128100
   861 | 4E846A   5145706   +0.6134160
   862 | 4E9842   5150786   +0.6140215
   863 | 4EAC16   5155862   +0.6146266
   864 | 4EBFE8   5160936   +0.6152315
   865 | 4ED3B7   5166007   +0.6158360
   866 | 4EE782   5171074   +0.6164401
   867 | 4EFB4B   5176139   +0.6170439
   868 | 4F0F11   5181201   +0.6176473
   869 | 4F22D3   5186259   +0.6182503
   870 | 4F3693   5191315   +0.6188530
   871 | 4F4A4F   5196367   +0.6194552
   872 | 4F5E08   5201416   +0.6200571
   873 | 4F71BF   5206463   +0.6206588
   874 | 4F8572   5211506   +0.6212599
   875 | 4F9922   5216546   +0.6218607
   876 | 4FACCF   5221583   +0.6224612
   877 | 4FC079   5226617   +0.6230613
   878 | 4FD420   5231648   +0.6236610
   879 | 4FE7C4   5236676   +0.6242604
   880 | 4FFB65   5241701   +0.6248595
   881 | 500F02   5246722   +0.6254580
   882 | 50229D   5251741   +0.6260563
   883 | 503635   5256757   +0.6266543
   884 | 5049C9   5261769   +0.6272517
   885 | 505D5A   5266778   +0.6278489
   886 | 5070E9   5271785   +0.6284457
   887 | 508474   5276788   +0.6290421
   888 | 5097FC   5281788   +0.6296382
   889 | 50AB81   5286785   +0.6302339
   890 | 50BF02   5291778   +0.6308291
   891 | 50D281   5296769   +0.6314241
   892 | 50E5FD   5301757   +0.6320187
   893 | 50F975   5306741   +0.6326128
   894 | 510CEB   5311723   +0.6332067
   895 | 51205D   5316701   +0.6338001
   896 | 5133CC   5321676   +0.6343932
   897 | 514738   5326648   +0.6349859
   898 | 515AA1   5331617   +0.6355783
   899 | 516E06   5336582   +0.6361701
   900 | 518169   5341545   +0.6367618
   901 | 5194C8   5346504   +0.6373529
   902 | 51A825   5351461   +0.6379439
   903 | 51BB7E   5356414   +0.6385343
   904 | 51CED4   5361364   +0.6391244
   905 | 51E227   5366311   +0.6397141
   906 | 51F576   5371254   +0.6403034
   907 | 5208C3   5376195   +0.6408924
   908 | 521C0C   5381132   +0.6414809
   909 | 522F52   5386066   +0.6420691
   910 | 524295   5390997   +0.6426569
   911 | 5255D5   5395925   +0.6432444
   912 | 526912   5400850   +0.6438315
   913 | 527C4B   5405771   +0.6444181
   914 | 528F82   5410690   +0.6450045
   915 | 52A2B5   5415605   +0.6455904
   916 | 52B5E5   5420517   +0.6461760
   917 | 52C911   5425425   +0.6467611
   918 | 52DC3B   5430331   +0.6473459
   919 | 52EF61   5435233   +0.6479303
   920 | 530284   5440132   +0.6485143
   921 | 5315A4   5445028   +0.6490979
   922 | 5328C1   5449921   +0.6496812
   923 | 533BDB   5454811   +0.6502641
   924 | 534EF1   5459697   +0.6508466
   925 | 536204   5464580   +0.6514287
   926 | 537514   5469460   +0.6520104
   927 | 538821   5474337   +0.6525918
   928 | 539B2A   5479210   +0.6531727
   929 | 53AE31   5484081   +0.6537534
   930 | 53C134   5488948   +0.6543336
   931 | 53D433   5493811   +0.6549133
   932 | 53E730   5498672   +0.6554928
   933 | 53FA29   5503529   +0.6560718
   934 | 540D1F   5508383   +0.6566504
   935 | 542012   5513234   +0.6572287
   936 | 543302   5518082   +0.6578066
   937 | 5445EE   5522926   +0.6583841
   938 | 5458D7   5527767   +0.6589612
   939 | 546BBD   5532605   +0.6595379
   940 | 547EA0   5537440   +0.6601143
   941 | 54917F   5542271   +0.6606902
   942 | 54A45B   5547099   +0.6612657
   943 | 54B734   5551924   +0.6618409
   944 | 54CA0A   5556746   +0.6624157
   945 | 54DCDC   5561564   +0.6629901
   946 | 54EFAB   5566379   +0.6635641
   947 | 550277   5571191   +0.6641377
   948 | 55153F   5575999   +0.6647109
   949 | 552804   5580804   +0.6652837
   950 | 553AC6   5585606   +0.6658561
   951 | 554D85   5590405   +0.6664282
   952 | 556040   5595200   +0.6669998
   953 | 5572F8   5599992   +0.6675711
   954 | 5585AD   5604781   +0.6681420
   955 | 55985E   5609566   +0.6687124
   956 | 55AB0D   5614349   +0.6692826
   957 | 55BDB7   5619127   +0.6698521
   958 | 55D05F   5623903   +0.6704215
   959 | 55E303   5628675   +0.6709903
   960 | 55F5A4   5633444   +0.6715589
   961 | 560842   5638210   +0.6721270
   962 | 561ADC   5642972   +0.6726947
   963 | 562D73   5647731   +0.6732620
   964 | 564007   5652487   +0.6738290
   965 | 565297   5657239   +0.6743954
   966 | 566524   5661988   +0.6749616
   967 | 5677AE   5666734   +0.6755273
   968 | 568A34   5671476   +0.6760926
   969 | 569CB7   5676215   +0.6766576
   970 | 56AF37   5680951   +0.6772221
   971 | 56C1B3   5685683   +0.6777862
   972 | 56D42C   5690412   +0.6783500
   973 | 56E6A2   5695138   +0.6789134
   974 | 56F914   5699860   +0.6794763
   975 | 570B83   5704579   +0.6800388
   976 | 571DEE   5709294   +0.6806009
   977 | 573056   5714006   +0.6811626
   978 | 5742BB   5718715   +0.6817240
   979 | 57551D   5723421   +0.6822850
   980 | 57677B   5728123   +0.6828455
   981 | 5779D6   5732822   +0.6834056
   982 | 578C2D   5737517   +0.6839653
   983 | 579E81   5742209   +0.6845247
   984 | 57B0D2   5746898   +0.6850836
   985 | 57C31F   5751583   +0.6856421
   986 | 57D569   5756265   +0.6862003
   987 | 57E7AF   5760943   +0.6867579
   988 | 57F9F2   5765618   +0.6873152
   989 | 580C32   5770290   +0.6878722
   990 | 581E6E   5774958   +0.6884286
   991 | 5830A7   5779623   +0.6889848
   992 | 5842DD   5784285   +0.6895405
   993 | 58550F   5788943   +0.6900958
   994 | 58673D   5793597   +0.6906506
   995 | 587969   5798249   +0.6912051
   996 | 588B91   5802897   +0.6917592
   997 | 589DB5   5807541   +0.6923128
   998 | 58AFD6   5812182   +0.6928661
   999 | 58C1F4   5816820   +0.6934190
  1000 | 58D40E   5821454   +0.6939714
  1001 | 58E625   5826085   +0.6945235
  1002 | 58F838   5830712   +0.6950750
  1003 | 590A48   5835336   +0.6956263
  1004 | 591C54   5839956   +0.6961770
  1005 | 592E5D   5844573   +0.6967274
  1006 | 594063   5849187   +0.6972774
  1007 | 595265   5853797   +0.6978270
  1008 | 596464   5858404   +0.6983762
  1009 | 59765F   5863007   +0.6989249
  1010 | 598857   5867607   +0.6994733
  1011 | 599A4B   5872203   +0.7000211
  1012 | 59AC3C   5876796   +0.7005687
  1013 | 59BE2A   5881386   +0.7011158
  1014 | 59D014   5885972   +0.7016625
  1015 | 59E1FA   5890554   +0.7022088
  1016 | 59F3DD   5895133   +0.7027546
  1017 | 5A05BD   5899709   +0.7033001
  1018 | 5A1799   5904281   +0.7038451
  1019 | 5A2972   5908850   +0.7043898
  1020 | 5A3B47   5913415   +0.7049340
  1021 | 5A4D19   5917977   +0.7054778
  1022 | 5A5EE7   5922535   +0.7060212
  1023 | 5A70B2   5927090   +0.7065642
  1024 | 5A8279   5931641   +0.7071067
  1025 | 5A943D   5936189   +0.7076489
  1026 | 5AA5FD   5940733   +0.7081906
  1027 | 5AB7BA   5945274   +0.7087319
  1028 | 5AC973   5949811   +0.7092727
  1029 | 5ADB29   5954345   +0.7098132
  1030 | 5AECDB   5958875   +0.7103533
  1031 | 5AFE8A   5963402   +0.7108929
  1032 | 5B1035   5967925   +0.7114321
  1033 | 5B21DD   5972445   +0.7119709
  1034 | 5B3381   5976961   +0.7125093
  1035 | 5B4522   5981474   +0.7130473
  1036 | 5B56BF   5985983   +0.7135848
  1037 | 5B6859   5990489   +0.7141219
  1038 | 5B79EF   5994991   +0.7146586
  1039 | 5B8B82   5999490   +0.7151949
  1040 | 5B9D11   6003985   +0.7157308
  1041 | 5BAE9C   6008476   +0.7162662
  1042 | 5BC024   6012964   +0.7168012
  1043 | 5BD1A9   6017449   +0.7173358
  1044 | 5BE32A   6021930   +0.7178700
  1045 | 5BF4A7   6026407   +0.7184037
  1046 | 5C0621   6030881   +0.7189370
  1047 | 5C1797   6035351   +0.7194699
  1048 | 5C290A   6039818   +0.7200024
  1049 | 5C3A79   6044281   +0.7205344
  1050 | 5C4BE5   6048741   +0.7210661
  1051 | 5C5D4D   6053197   +0.7215973
  1052 | 5C6EB2   6057650   +0.7221282
  1053 | 5C8013   6062099   +0.7226585
  1054 | 5C9170   6066544   +0.7231884
  1055 | 5CA2CA   6070986   +0.7237179
  1056 | 5CB420   6075424   +0.7242470
  1057 | 5CC573   6079859   +0.7247757
  1058 | 5CD6C2   6084290   +0.7253039
  1059 | 5CE80E   6088718   +0.7258317
  1060 | 5CF955   6093141   +0.7263590
  1061 | 5D0A9A   6097562   +0.7268860
  1062 | 5D1BDB   6101979   +0.7274126
  1063 | 5D2D18   6106392   +0.7279387
  1064 | 5D3E51   6110801   +0.7284642
  1065 | 5D4F88   6115208   +0.7289896
  1066 | 5D60BA   6119610   +0.7295144
  1067 | 5D71E9   6124009   +0.7300388
  1068 | 5D8314   6128404   +0.7305627
  1069 | 5D943C   6132796   +0.7310863
  1070 | 5DA560   6137184   +0.7316093
  1071 | 5DB680   6141568   +0.7321320
  1072 | 5DC79D   6145949   +0.7326542
  1073 | 5DD8B6   6150326   +0.7331760
  1074 | 5DE9CB   6154699   +0.7336973
  1075 | 5DFADD   6159069   +0.7342182
  1076 | 5E0BEC   6163436   +0.7347388
  1077 | 5E1CF6   6167798   +0.7352588
  1078 | 5E2DFD   6172157   +0.7357785
  1079 | 5E3F01   6176513   +0.7362977
  1080 | 5E5001   6180865   +0.7368165
  1081 | 5E60FD   6185213   +0.7373348
  1082 | 5E71F5   6189557   +0.7378527
  1083 | 5E82EA   6193898   +0.7383702
  1084 | 5E93DB   6198235   +0.7388872
  1085 | 5EA4C9   6202569   +0.7394038
  1086 | 5EB5B3   6206899   +0.7399200
  1087 | 5EC699   6211225   +0.7404357
  1088 | 5ED77C   6215548   +0.7409511
  1089 | 5EE85B   6219867   +0.7414659
  1090 | 5EF936   6224182   +0.7419803
  1091 | 5F0A0E   6228494   +0.7424943
  1092 | 5F1AE2   6232802   +0.7430079
  1093 | 5F2BB2   6237106   +0.7435210
  1094 | 5F3C7F   6241407   +0.7440337
  1095 | 5F4D48   6245704   +0.7445459
  1096 | 5F5E0D   6249997   +0.7450577
  1097 | 5F6ECF   6254287   +0.7455691
  1098 | 5F7F8D   6258573   +0.7460800
  1099 | 5F9047   6262855   +0.7465905
  1100 | 5FA0FD   6267133   +0.7471005
  1101 | 5FB1B0   6271408   +0.7476101
  1102 | 5FC25F   6275679   +0.7481192
  1103 | 5FD30B   6279947   +0.7486280
  1104 | 5FE3B3   6284211   +0.7491363
  1105 | 5FF457   6288471   +0.7496442
  1106 | 6004F7   6292727   +0.7501515
  1107 | 601594   6296980   +0.7506585
  1108 | 60262D   6301229   +0.7511650
  1109 | 6036C2   6305474   +0.7516711
  1110 | 604754   6309716   +0.7521768
  1111 | 6057E2   6313954   +0.7526820
  1112 | 60686C   6318188   +0.7531867
  1113 | 6078F3   6322419   +0.7536911
  1114 | 608975   6326645   +0.7541949
  1115 | 6099F4   6330868   +0.7546983
  1116 | 60AA70   6335088   +0.7552013
  1117 | 60BAE7   6339303   +0.7557038
  1118 | 60CB5B   6343515   +0.7562059
  1119 | 60DBCB   6347723   +0.7567075
  1120 | 60EC37   6351927   +0.7572087
  1121 | 60FCA0   6356128   +0.7577095
  1122 | 610D05   6360325   +0.7582098
  1123 | 611D66   6364518   +0.7587097
  1124 | 612DC4   6368708   +0.7592092
  1125 | 613E1D   6372893   +0.7597080
  1126 | 614E73   6377075   +0.7602066
  1127 | 615EC5   6381253   +0.7607046
  1128 | 616F14   6385428   +0.7612023
  1129 | 617F5E   6389598   +0.7616994
  1130 | 618FA5   6393765   +0.7621962
  1131 | 619FE8   6397928   +0.7626925
  1132 | 61B028   6402088   +0.7631884
  1133 | 61C063   6406243   +0.7636837
  1134 | 61D09B   6410395   +0.7641786
  1135 | 61E0CF   6414543   +0.7646731
  1136 | 61F0FF   6418687   +0.7651671
  1137 | 62012C   6422828   +0.7656608
  1138 | 621155   6426965   +0.7661539
  1139 | 62217A   6431098   +0.7666466
  1140 | 62319B   6435227   +0.7671388
  1141 | 6241B8   6439352   +0.7676306
  1142 | 6251D2   6443474   +0.7681220
  1143 | 6261E8   6447592   +0.7686129
  1144 | 6271FA   6451706   +0.7691033
  1145 | 628208   6455816   +0.7695932
  1146 | 629212   6459922   +0.7700827
  1147 | 62A219   6464025   +0.7705718
  1148 | 62B21C   6468124   +0.7710605
  1149 | 62C21B   6472219   +0.7715486
  1150 | 62D216   6476310   +0.7720363
  1151 | 62E20D   6480397   +0.7725235
  1152 | 62F201   6484481   +0.7730104
  1153 | 6301F1   6488561   +0.7734967
